PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Embarked_clean,Age_registrada,Age_clean,Cabin_registrada,Cabin_letra,class,who,adult_male,deck,embark_town,alone,Sex_bin,Title,Title_agrupado,FamilySize,IsAlone,AgeGroup,Fare_log,FareBand,Deck_combinado
467,0,2,"Campbell, Mr. William",male,,0,0,239853,0.0,,S,S,0,30.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),0.0,Q1 (bajo),Desconocida
468,0,1,"Smart, Mr. John Montgomery",male,56.0,0,0,113792,26.55,,S,S,1,56.0,0,,First,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.3160025355989236,Q3,Desconocida
469,0,3,"Scanlan, Mr. James",male,,0,0,36209,7.725,,Q,Q,0,25.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1661924680884908,Q1 (bajo),Desconocida
470,1,3,"Baclini, Miss. Helene Barbara",female,0.75,2,1,2666,19.2583,,C,C,1,0.75,0,,Third,child,False,,Cherbourg,False,1,Miss,Miss,4,0,Niño (0-12),3.0085645861193133,Q3,Desconocida
471,0,3,"Keefe, Mr. Arthur",male,,0,0,323592,7.25,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1102132003465894,Q1 (bajo),Desconocida
472,0,3,"Cacic, Mr. Luka",male,38.0,0,0,315089,8.6625,,S,S,1,38.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.2682524139135403,Q2,Desconocida
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,33.0,1,2,C.A. 34651,27.75,,S,S,1,33.0,0,,Second,woman,False,,Southampton,False,1,Mrs,Mrs,4,0,Adulto joven (18-35),3.3586377672433594,Q3,Desconocida
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,23.0,0,0,SC/AH Basle 541,13.7917,D,C,C,1,23.0,1,D,Second,woman,False,D,Cherbourg,True,1,Mrs,Mrs,1,1,Adulto joven (18-35),2.694066212646058,Q2,D
475,0,3,"Strandberg, Miss. Ida Sofia",female,22.0,0,0,7553,9.8375,,S,S,1,22.0,0,,Third,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.3830123421066602,Q2,Desconocida
476,0,1,"Clifford, Mr. George Quincy",male,,0,0,110465,52.0,A14,S,S,0,40.0,1,A,First,man,True,A,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.970291913552122,Q4 (alto),A
477,0,2,"Renouf, Mr. Peter Henry",male,34.0,1,0,31027,21.0,,S,S,1,34.0,0,,Second,man,True,,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),3.091042453358316,Q3,Desconocida
478,0,3,"Braund, Mr. Lewis Richard",male,29.0,1,0,3460,7.0458,,S,S,1,29.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),2.0851502161468174,Q1 (bajo),Desconocida
479,0,3,"Karlsson, Mr. Nils August",male,22.0,0,0,350060,7.5208,,S,S,1,22.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.142510233146819,Q1 (bajo),Desconocida
480,1,3,"Hirvonen, Miss. Hildur E",female,2.0,0,1,3101298,12.2875,,S,S,1,2.0,0,,Third,child,False,,Southampton,False,1,Miss,Miss,2,0,Niño (0-12),2.586823743668066,Q2,Desconocida
481,0,3,"Goodwin, Master. Harold Victor",male,9.0,5,2,CA 2144,46.9,,S,S,1,9.0,0,,Third,child,False,,Southampton,False,0,Master,Master,8,0,Niño (0-12),3.8691155044168695,Q4 (alto),Desconocida
482,0,2,"Frost, Mr. Anthony Wood ""Archie""",male,,0,0,239854,0.0,,S,S,0,30.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),0.0,Q1 (bajo),Desconocida
483,0,3,"Rouse, Mr. Richard Henry",male,50.0,0,0,A/5 3594,8.05,,S,S,1,50.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.2027647577118348,Q2,Desconocida
484,1,3,"Turkula, Mrs. (Hedwig)",female,63.0,0,0,4134,9.5875,,S,S,1,63.0,0,,Third,woman,False,,Southampton,True,1,Mrs,Mrs,1,1,Mayor (60+),2.3596740599781727,Q2,Desconocida
485,1,1,"Bishop, Mr. Dickinson H",male,25.0,1,0,11967,91.0792,B49,C,C,1,25.0,1,B,First,man,True,B,Cherbourg,False,0,Mr,Mr,2,0,Adulto joven (18-35),4.5226490762785785,Q4 (alto),B
486,0,3,"Lefebre, Miss. Jeannie",female,,3,1,4133,25.4667,,S,S,0,21.5,0,,Third,woman,False,,Southampton,False,1,Miss,Miss,5,0,Adulto joven (18-35),3.275887339030031,Q3,Desconocida
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,35.0,1,0,19943,90.0,C93,S,S,1,35.0,1,C,First,woman,False,C,Southampton,False,1,Mrs,Mrs,2,0,Adulto joven (18-35),4.51085950651685,Q4 (alto),C
488,0,1,"Kent, Mr. Edward Austin",male,58.0,0,0,11771,29.7,B37,C,C,1,58.0,1,B,First,man,True,B,Cherbourg,True,0,Mr,Mr,1,1,Adulto (36-60),3.4242626545931514,Q3,B
489,0,3,"Somerton, Mr. Francis William",male,30.0,0,0,A.5. 18509,8.05,,S,S,1,30.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2027647577118348,Q2,Desconocida
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",male,9.0,1,1,C.A. 37671,15.9,,S,S,1,9.0,0,,Third,child,False,,Southampton,False,0,Master,Master,3,0,Niño (0-12),2.8273136219290276,Q3,Desconocida
491,0,3,"Hagland, Mr. Konrad Mathias Reiersen",male,,1,0,65304,19.9667,,S,S,0,25.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),3.0429354648621407,Q3,Desconocida
492,0,3,"Windelov, Mr. Einar",male,21.0,0,0,SOTON/OQ 3101317,7.25,,S,S,1,21.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1102132003465894,Q1 (bajo),Desconocida
493,0,1,"Molson, Mr. Harry Markland",male,55.0,0,0,113787,30.5,C30,S,S,1,55.0,1,C,First,man,True,C,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.449987545831587,Q3,C
494,0,1,"Artagaveytia, Mr. Ramon",male,71.0,0,0,PC 17609,49.5042,,C,C,1,71.0,0,,First,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Mayor (60+),3.922056501139853,Q4 (alto),Desconocida
495,0,3,"Stanley, Mr. Edward Roland",male,21.0,0,0,A/4 45380,8.05,,S,S,1,21.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2027647577118348,Q2,Desconocida
496,0,3,"Yousseff, Mr. Gerious",male,,0,0,2627,14.4583,,C,C,0,25.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.738146075922933,Q3,Desconocida
497,1,1,"Eustis, Miss. Elizabeth Mussey",female,54.0,1,0,36947,78.2667,D20,C,C,1,54.0,1,D,First,woman,False,D,Cherbourg,False,1,Miss,Miss,2,0,Adulto (36-60),4.37281811610993,Q4 (alto),D
498,0,3,"Shellard, Mr. Frederick William",male,,0,0,C.A. 6212,15.1,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.7788192719904172,Q3,Desconocida
499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,25.0,1,2,113781,151.55,C22 C26,S,S,1,25.0,1,C,First,woman,False,C,Southampton,False,1,Mrs,Mrs,4,0,Adulto joven (18-35),5.027492411162679,Q4 (alto),C
500,0,3,"Svensson, Mr. Olof",male,24.0,0,0,350035,7.7958,,S,S,1,24.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.174274334826008,Q1 (bajo),Desconocida
501,0,3,"Calic, Mr. Petar",male,17.0,0,0,315086,8.6625,,S,S,1,17.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adolescente (13-17),2.2682524139135403,Q2,Desconocida
502,0,3,"Canavan, Miss. Mary",female,21.0,0,0,364846,7.75,,Q,Q,1,21.0,0,,Third,woman,False,,Queenstown,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.169053700369523,Q1 (bajo),Desconocida
503,0,3,"O'Sullivan, Miss. Bridget Mary",female,,0,0,330909,7.6292,,Q,Q,0,21.5,0,,Third,woman,False,,Queenstown,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.155151800914312,Q1 (bajo),Desconocida
504,0,3,"Laitinen, Miss. Kristina Sofia",female,37.0,0,0,4135,9.5875,,S,S,1,37.0,0,,Third,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto (36-60),2.3596740599781727,Q2,Desconocida
505,1,1,"Maioni, Miss. Roberta",female,16.0,0,0,110152,86.5,B79,S,S,1,16.0,1,B,First,woman,False,B,Southampton,True,1,Miss,Miss,1,1,Adolescente (13-17),4.471638793363569,Q4 (alto),B
506,0,1,"Penasco y Castellana, Mr. Victor de Satode",male,18.0,1,0,PC 17758,108.9,C65,C,C,1,18.0,1,C,First,man,True,C,Cherbourg,False,0,Mr,Mr,2,0,Adulto joven (18-35),4.699570861409576,Q4 (alto),C
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33.0,0,2,26360,26.0,,S,S,1,33.0,0,,Second,woman,False,,Southampton,False,1,Mrs,Mrs,3,0,Adulto joven (18-35),3.295836866004329,Q3,Desconocida
508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",male,,0,0,111427,26.55,,S,S,0,40.0,0,,First,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.3160025355989236,Q3,Desconocida
509,0,3,"Olsen, Mr. Henry Margido",male,28.0,0,0,C 4001,22.525,,S,S,1,28.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),3.1580636854714434,Q3,Desconocida
510,1,3,"Lang, Mr. Fang",male,26.0,0,0,1601,56.4958,,S,S,1,26.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),4.05171190165724,Q4 (alto),Desconocida
511,1,3,"Daly, Mr. Eugene Patrick",male,29.0,0,0,382651,7.75,,Q,Q,1,29.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.169053700369523,Q1 (bajo),Desconocida
512,0,3,"Webber, Mr. James",male,,0,0,SOTON/OQ 3101316,8.05,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2027647577118348,Q2,Desconocida
513,1,1,"McGough, Mr. James Robert",male,36.0,0,0,PC 17473,26.2875,E25,S,S,1,36.0,1,E,First,man,True,E,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.3064287218760624,Q3,E
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,54.0,1,0,PC 17603,59.4,,C,C,1,54.0,0,,First,woman,False,,Cherbourg,False,1,Mrs,Mrs,2,0,Adulto (36-60),4.100989104940769,Q4 (alto),Desconocida
515,0,3,"Coleff, Mr. Satio",male,24.0,0,0,349209,7.4958,,S,S,1,24.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.139571923732859,Q1 (bajo),Desconocida
516,0,1,"Walker, Mr. William Anderson",male,47.0,0,0,36967,34.0208,D46,S,S,1,47.0,1,D,First,man,True,D,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.5559421706858756,Q4 (alto),D
517,1,2,"Lemore, Mrs. (Amelia Milley)",female,34.0,0,0,C.A. 34260,10.5,F33,S,S,1,34.0,1,F,Second,woman,False,F,Southampton,True,1,Mrs,Mrs,1,1,Adulto joven (18-35),2.4423470353692043,Q2,F
518,0,3,"Ryan, Mr. Patrick",male,,0,0,371110,24.15,,Q,Q,0,25.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),3.224857896545748,Q3,Desconocida
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36.0,1,0,226875,26.0,,S,S,1,36.0,0,,Second,woman,False,,Southampton,False,1,Mrs,Mrs,2,0,Adulto (36-60),3.295836866004329,Q3,Desconocida
520,0,3,"Pavlovic, Mr. Stefo",male,32.0,0,0,349242,7.8958,,S,S,1,32.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
521,1,1,"Perreault, Miss. Anne",female,30.0,0,0,12749,93.5,B73,S,S,1,30.0,1,B,First,woman,False,B,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),4.548599834499697,Q4 (alto),B
522,0,3,"Vovk, Mr. Janko",male,22.0,0,0,349252,7.8958,,S,S,1,22.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
523,0,3,"Lahoud, Mr. Sarkis",male,,0,0,2624,7.225,,C,C,0,25.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1071782966514356,Q1 (bajo),Desconocida
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,44.0,0,1,111361,57.9792,B18,C,C,1,44.0,1,B,First,woman,False,B,Cherbourg,False,1,Mrs,Mrs,2,0,Adulto (36-60),4.077184839375167,Q4 (alto),B
525,0,3,"Kassem, Mr. Fared",male,,0,0,2700,7.2292,,C,C,0,25.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1076888046179385,Q1 (bajo),Desconocida
526,0,3,"Farrell, Mr. James",male,40.5,0,0,367232,7.75,,Q,Q,1,40.5,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto (36-60),2.169053700369523,Q1 (bajo),Desconocida
527,1,2,"Ridsdale, Miss. Lucy",female,50.0,0,0,W./C. 14258,10.5,,S,S,1,50.0,0,,Second,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto (36-60),2.4423470353692043,Q2,Desconocida
528,0,1,"Farthing, Mr. John",male,,0,0,PC 17483,221.7792,C95,S,S,0,40.0,1,C,First,man,True,C,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),5.406181146423973,Q4 (alto),C
529,0,3,"Salonen, Mr. Johan Werner",male,39.0,0,0,3101296,7.925,,S,S,1,39.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.188856327665703,Q2,Desconocida
530,0,2,"Hocking, Mr. Richard George",male,23.0,2,1,29104,11.5,,S,S,1,23.0,0,,Second,man,True,,Southampton,False,0,Mr,Mr,4,0,Adulto joven (18-35),2.5257286443082556,Q2,Desconocida
531,1,2,"Quick, Miss. Phyllis May",female,2.0,1,1,26360,26.0,,S,S,1,2.0,0,,Second,child,False,,Southampton,False,1,Miss,Miss,3,0,Niño (0-12),3.295836866004329,Q3,Desconocida
532,0,3,"Toufik, Mr. Nakli",male,,0,0,2641,7.2292,,C,C,0,25.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1076888046179385,Q1 (bajo),Desconocida
533,0,3,"Elias, Mr. Joseph Jr",male,17.0,1,1,2690,7.2292,,C,C,1,17.0,0,,Third,man,True,,Cherbourg,False,0,Mr,Mr,3,0,Adolescente (13-17),2.1076888046179385,Q1 (bajo),Desconocida
534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,,0,2,2668,22.3583,,C,C,0,21.5,0,,Third,woman,False,,Cherbourg,False,1,Mrs,Mrs,3,0,Adulto joven (18-35),3.1509523813392697,Q3,Desconocida
535,0,3,"Cacic, Miss. Marija",female,30.0,0,0,315084,8.6625,,S,S,1,30.0,0,,Third,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.2682524139135403,Q2,Desconocida
536,1,2,"Hart, Miss. Eva Miriam",female,7.0,0,2,F.C.C. 13529,26.25,,S,S,1,7.0,0,,Second,child,False,,Southampton,False,1,Miss,Miss,3,0,Niño (0-12),3.305053521109253,Q3,Desconocida
537,0,1,"Butt, Major. Archibald Willingham",male,45.0,0,0,113050,26.55,B38,S,S,1,45.0,1,B,First,man,True,B,Southampton,True,0,Major,Oficial_Profesional,1,1,Adulto (36-60),3.3160025355989236,Q3,B
538,1,1,"LeRoy, Miss. Bertha",female,30.0,0,0,PC 17761,106.425,,C,C,1,30.0,0,,First,woman,False,,Cherbourg,True,1,Miss,Miss,1,1,Adulto joven (18-35),4.676792929661059,Q4 (alto),Desconocida
539,0,3,"Risien, Mr. Samuel Beard",male,,0,0,364498,14.5,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.740840023925201,Q3,Desconocida
540,1,1,"Frolicher, Miss. Hedwig Margaritha",female,22.0,0,2,13568,49.5,B39,C,C,1,22.0,1,B,First,woman,False,B,Cherbourg,False,1,Miss,Miss,3,0,Adulto joven (18-35),3.9219733362813143,Q4 (alto),B
541,1,1,"Crosby, Miss. Harriet R",female,36.0,0,2,WE/P 5735,71.0,B22,S,S,1,36.0,1,B,First,woman,False,B,Southampton,False,1,Miss,Miss,3,0,Adulto (36-60),4.276666119016055,Q4 (alto),B
542,0,3,"Andersson, Miss. Ingeborg Constanzia",female,9.0,4,2,347082,31.275,,S,S,1,9.0,0,,Third,child,False,,Southampton,False,1,Miss,Miss,7,0,Niño (0-12),3.4742929367327062,Q4 (alto),Desconocida
543,0,3,"Andersson, Miss. Sigrid Elisabeth",female,11.0,4,2,347082,31.275,,S,S,1,11.0,0,,Third,child,False,,Southampton,False,1,Miss,Miss,7,0,Niño (0-12),3.4742929367327062,Q4 (alto),Desconocida
544,1,2,"Beane, Mr. Edward",male,32.0,1,0,2908,26.0,,S,S,1,32.0,0,,Second,man,True,,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),3.295836866004329,Q3,Desconocida
545,0,1,"Douglas, Mr. Walter Donald",male,50.0,1,0,PC 17761,106.425,C86,C,C,1,50.0,1,C,First,man,True,C,Cherbourg,False,0,Mr,Mr,2,0,Adulto (36-60),4.676792929661059,Q4 (alto),C
546,0,1,"Nicholson, Mr. Arthur Ernest",male,64.0,0,0,693,26.0,,S,S,1,64.0,0,,First,man,True,,Southampton,True,0,Mr,Mr,1,1,Mayor (60+),3.295836866004329,Q3,Desconocida
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",female,19.0,1,0,2908,26.0,,S,S,1,19.0,0,,Second,woman,False,,Southampton,False,1,Mrs,Mrs,2,0,Adulto joven (18-35),3.295836866004329,Q3,Desconocida
548,1,2,"Padro y Manent, Mr. Julian",male,,0,0,SC/PARIS 2146,13.8625,,C,C,0,30.0,0,,Second,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.6988412620169004,Q2,Desconocida
549,0,3,"Goldsmith, Mr. Frank John",male,33.0,1,1,363291,20.525,,S,S,1,33.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,3,0,Adulto joven (18-35),3.0692150503137943,Q3,Desconocida
550,1,2,"Davies, Master. John Morgan Jr",male,8.0,1,1,C.A. 33112,36.75,,S,S,1,8.0,0,,Second,child,False,,Southampton,False,0,Master,Master,3,0,Niño (0-12),3.6309854756950335,Q4 (alto),Desconocida
551,1,1,"Thayer, Mr. John Borland Jr",male,17.0,0,2,17421,110.8833,C70,C,C,1,17.0,1,C,First,man,True,C,Cherbourg,False,0,Mr,Mr,3,0,Adolescente (13-17),4.717456363787216,Q4 (alto),C
552,0,2,"Sharp, Mr. Percival James R",male,27.0,0,0,244358,26.0,,S,S,1,27.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),3.295836866004329,Q3,Desconocida
553,0,3,"O'Brien, Mr. Timothy",male,,0,0,330979,7.8292,,Q,Q,0,25.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.17806441028492,Q1 (bajo),Desconocida
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0,0,0,2620,7.225,,C,C,1,22.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1071782966514356,Q1 (bajo),Desconocida
555,1,3,"Ohman, Miss. Velin",female,22.0,0,0,347085,7.775,,S,S,1,22.0,0,,Third,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.1719067693519296,Q1 (bajo),Desconocida
556,0,1,"Wright, Mr. George",male,62.0,0,0,113807,26.55,,S,S,1,62.0,0,,First,man,True,,Southampton,True,0,Mr,Mr,1,1,Mayor (60+),3.3160025355989236,Q3,Desconocida
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48.0,1,0,11755,39.6,A16,C,C,1,48.0,1,A,First,woman,False,A,Cherbourg,False,1,Lady,Nobleza,2,0,Adulto (36-60),3.703768066607687,Q4 (alto),A
558,0,1,"Robbins, Mr. Victor",male,,0,0,PC 17757,227.525,,C,C,0,40.0,0,,First,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto (36-60),5.4316456135398825,Q4 (alto),Desconocida
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39.0,1,1,110413,79.65,E67,S,S,1,39.0,1,E,First,woman,False,E,Southampton,False,1,Mrs,Mrs,3,0,Adulto (36-60),4.390118804571218,Q4 (alto),E
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1,0,345572,17.4,,S,S,1,36.0,0,,Third,woman,False,,Southampton,False,1,Mrs,Mrs,2,0,Adulto (36-60),2.91235066461494,Q3,Desconocida
561,0,3,"Morrow, Mr. Thomas Rowan",male,,0,0,372622,7.75,,Q,Q,0,25.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.169053700369523,Q1 (bajo),Desconocida
562,0,3,"Sivic, Mr. Husein",male,40.0,0,0,349251,7.8958,,S,S,1,40.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.1855792552411137,Q1 (bajo),Desconocida
563,0,2,"Norman, Mr. Robert Douglas",male,28.0,0,0,218629,13.5,,S,S,1,28.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.6741486494265287,Q2,Desconocida
564,0,3,"Simmons, Mr. John",male,,0,0,SOTON/OQ 392082,8.05,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2027647577118348,Q2,Desconocida
565,0,3,"Meanwell, Miss. (Marion Ogden)",female,,0,0,SOTON/O.Q. 392087,8.05,,S,S,0,21.5,0,,Third,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.2027647577118348,Q2,Desconocida
566,0,3,"Davies, Mr. Alfred J",male,24.0,2,0,A/4 48871,24.15,,S,S,1,24.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,3,0,Adulto joven (18-35),3.224857896545748,Q3,Desconocida
567,0,3,"Stoytcheff, Mr. Ilia",male,19.0,0,0,349205,7.8958,,S,S,1,19.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0,4,349909,21.075,,S,S,1,29.0,0,,Third,woman,False,,Southampton,False,1,Mrs,Mrs,5,0,Adulto joven (18-35),3.0944457464900235,Q3,Desconocida
569,0,3,"Doharr, Mr. Tannous",male,,0,0,2686,7.2292,,C,C,0,25.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1076888046179385,Q1 (bajo),Desconocida
570,1,3,"Jonsson, Mr. Carl",male,32.0,0,0,350417,7.8542,,S,S,1,32.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.180891922715322,Q1 (bajo),Desconocida
571,1,2,"Harris, Mr. George",male,62.0,0,0,S.W./PP 752,10.5,,S,S,1,62.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Mayor (60+),2.4423470353692043,Q2,Desconocida
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0,2,0,11769,51.4792,C101,S,S,1,53.0,1,C,First,woman,False,C,Southampton,False,1,Mrs,Mrs,3,0,Adulto (36-60),3.960416900617205,Q4 (alto),C
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,36.0,0,0,PC 17474,26.3875,E25,S,S,1,36.0,1,E,First,man,True,E,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.3100867049215847,Q3,E
574,1,3,"Kelly, Miss. Mary",female,,0,0,14312,7.75,,Q,Q,0,21.5,0,,Third,woman,False,,Queenstown,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.169053700369523,Q1 (bajo),Desconocida
575,0,3,"Rush, Mr. Alfred George John",male,16.0,0,0,A/4. 20589,8.05,,S,S,1,16.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adolescente (13-17),2.2027647577118348,Q2,Desconocida
576,0,3,"Patchett, Mr. George",male,19.0,0,0,358585,14.5,,S,S,1,19.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.740840023925201,Q3,Desconocida
577,1,2,"Garside, Miss. Ethel",female,34.0,0,0,243880,13.0,,S,S,1,34.0,0,,Second,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.6390573296152584,Q2,Desconocida
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",female,39.0,1,0,13507,55.9,E44,S,S,1,39.0,1,E,First,woman,False,E,Southampton,False,1,Mrs,Mrs,2,0,Adulto (36-60),4.041295341132285,Q4 (alto),E
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,,1,0,2689,14.4583,,C,C,0,21.5,0,,Third,woman,False,,Cherbourg,False,1,Mrs,Mrs,2,0,Adulto joven (18-35),2.738146075922933,Q3,Desconocida
580,1,3,"Jussila, Mr. Eiriik",male,32.0,0,0,STON/O 2. 3101286,7.925,,S,S,1,32.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.188856327665703,Q2,Desconocida
581,1,2,"Christy, Miss. Julie Rachel",female,25.0,1,1,237789,30.0,,S,S,1,25.0,0,,Second,woman,False,,Southampton,False,1,Miss,Miss,3,0,Adulto joven (18-35),3.4339872044851463,Q3,Desconocida
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39.0,1,1,17421,110.8833,C68,C,C,1,39.0,1,C,First,woman,False,C,Cherbourg,False,1,Mrs,Mrs,3,0,Adulto (36-60),4.717456363787216,Q4 (alto),C
583,0,2,"Downton, Mr. William James",male,54.0,0,0,28403,26.0,,S,S,1,54.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.295836866004329,Q3,Desconocida
